"LOCATION_NAME","TSN","X_COORD","Y_COORD","EFA_ID","PHONE","ADDRESS","FACILITIES","ACCESS","TRANSPORT"
"Albury Station","26401","146.924691","-36.084068",10155026,"13 22 32","Railway Pl, East Albury NSW 2640","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements | Short platforms, please see the train guard","Train, Coach, Taxi"
"Armidale Station","23501","151.651753","-30.515373",10155025,"13 22 32","Brown St, Armidale NSW 2350","Bike racks | Commuter car park | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Coach, Taxi"
"Bellata Station","23971","149.7905","-29.9183",10155045,"13 22 32","Newell Hwy, Bellata NSW 2397",,"This location is wheelchair accessible | Wheelchair ramp boarding assistance | Short platforms, please see the train guard","Train"
"Blayney Station","27991","149.254516","-33.52704",10155031,"13 22 32","Railway Ln, Blayney NSW 2799","Commuter car park | Emergency help point | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train"
"Boggabri Station","23821","150.039827","-30.703834",10155054,"13 22 32","Oakham St, Boggabri NSW 2382","Emergency help point","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements | Short platforms, please see the train guard","Train"
"Broken Hill Station","28801","141.466665","-31.959275",10155000,"13 22 32","Crystal St, Broken Hill NSW 2880","Commuter car park | Emergency help point | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements","Train, Taxi"
"Gunnedah Station","23801","150.247996","-30.979376",10155055,"13 22 32","Railway Ave, Gunnedah NSW 2380","Commuter car park | Emergency help point | Toilets | Wheelchair accessible car space | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Taxi"
"Gunning Station","25811","149.261031","-34.779691",10155030,"13 22 32","Grovenor St, Gunning NSW 2581","Commuter car park | Toilets","This location is wheelchair accessible | Level crossing | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Harden Station","25871","148.371322","-34.553349",10155003,"13 22 32","Station St, Harden NSW 2587","Emergency help point | Toilets","Wheelchair ramp boarding assistance | PA system for announcements","Train"
"Henty Station","26581","147.035371","-35.517886",10155029,"13 22 32","Olympic Hwy, Henty NSW 2658","Emergency help point | Toilets","Wheelchair ramp boarding assistance | Stairs | This location is not wheelchair accessible | PA system for announcements | Short platforms, please see the train guard","Train"
"Ivanhoe Station","28782","144.311759","-32.914304",10155007,"13 22 32","Mitchell St, Ivanhoe NSW 2878","Toilets","This location is wheelchair accessible","Train"
"Junee Station","26631","147.583766","-34.87026",10155047,"13 22 32","Railway Sq, Junee NSW 2663","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train, Taxi"
"Kempsey Station","24401","152.833041","-31.076852",10155046,"13 22 32","Kemp St, Kempsey NSW 2440","Commuter car park | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Bus, Taxi"
"Kendall Station","24391","152.706288","-31.635404",10155040,"13 22 32","Railway St, Kendall NSW 2439","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Kootingal Station","23521","151.056154","-31.058731",10155012,"13 22 32","Gate St, Kootingal NSW 2352",,"This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Kyogle Station","24741","153.001284","-28.620185",10155066,"13 22 32","Ettrick St, Kyogle NSW 2474",,"This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements | Short platforms, please see the train guard","Train"
"Leeton Station","27051","146.397659","-34.554328",10155020,"13 22 32","Railway Ave, Leeton NSW 2705",,"Wheelchair ramp boarding assistance","Train"
"Macksville Station","24471","152.913135","-30.709283",10155053,"13 22 32","Station St, Macksville NSW 2447","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Taxi"
"Menindee Station","28791","142.424697","-32.389345",10155001,"13 22 32","Maiden St, Menindee NSW 2879",,"Stairs | This location is not wheelchair accessible","Train"
"Moree Station","24001","149.848164","-29.473849",10155051,"13 22 32","Gosport St, Moree NSW 2400","Commuter car park | Toilets | Wheelchair accessible car space | Baby change table","This location is wheelchair accessible | Level crossing | Wheelchair ramp boarding assistance | Tactile surfaces | PA system for announcements","Train, Coach, Taxi"
"Murrurundi Station","23381","150.839451","-31.768429",10155005,"13 22 32","Victoria St, Murrurundi NSW 2338","Commuter car park | Emergency help point | Toilets | Wheelchair accessible car space","This location is wheelchair accessible | Wheelchair ramp boarding assistance | Stairs | PA system for announcements","Train"
"Nambucca Heads Station","24481","152.977472","-30.629129",10155058,"13 22 32","Railway Pde, Nambucca Heads NSW 2448","Commuter car park | Emergency help point | Payphone | Toilets | Wheelchair accessible car space | Wheelchair accessible toilet | Baby change table | Taxi rank","This location is wheelchair accessible | Wheelchair ramp boarding assistance | PA system for announcements","Train, Taxi"
"Yass Junction","25821","148.915387","-34.808995",10155014,"13 22 32","Faulder Ave, Yass NSW 2582","Commuter car park | Emergency help point | Toilets | Wheelchair accessible car space | Baby change table","This location is wheelchair accessible | Level crossing | Wheelchair ramp boarding assistance | Stairs | Tactile surfaces | PA system for announcements | Short platforms, please see the train guard","Train, Coach, Taxi"
<?xml version="1.0" encoding="utf-8"?>
<result>DownloadedLocationFacilityData.csv</result>
